"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"negative regulation of transcription by competitive promoter binding (GO:0010944)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"KDM2A"
"nerve growth factor signaling pathway (GO:0038180)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"KIDINS220"
"phagosome-lysosome fusion (GO:0090385)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"RAB7A"
"positive regulation of circadian rhythm (GO:0042753)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"THRAP3"
"positive regulation of dendritic spine morphogenesis (GO:0061003)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"DBNL"
"positive regulation of protein sumoylation (GO:0033235)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"HDAC4"
"positive regulation of transcription by RNA polymerase III (GO:0045945)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"RPTOR"
"presynaptic membrane assembly (GO:0097105)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"NLGN4Y"
"protein localization to endosome (GO:0036010)","1/10",0.119115589570104,0.398824791135999,0,0,8.73793714032758,18.5913673433624,"PACSIN2"
"cellular transition metal ion homeostasis (GO:0046916)","3/96",0.121077846291588,0.398824791135999,0,0,2.54631428941573,5.3760883149941,"ARF1;SLC31A1;FBXL5"
"response to cytokine (GO:0034097)","4/150",0.121671329491332,0.398824791135999,0,0,2.16548828988069,4.56145359169363,"HDAC4;GCH1;BCL2;RIPK1"
"regulation of interleukin-2 production (GO:0032663)","2/48",0.122484220894063,0.398824791135999,0,0,3.4264347826087,7.19473547003063,"VSIG4;RUNX1"
"histone H4 acetylation (GO:0043967)","2/48",0.122484220894063,0.398824791135999,0,0,3.4264347826087,7.19473547003063,"BEND3;EP400"
"nucleus organization (GO:0006997)","2/48",0.122484220894063,0.398824791135999,0,0,3.4264347826087,7.19473547003063,"PITPNB;NUP98"
"positive regulation of DNA repair (GO:0045739)","2/48",0.122484220894063,0.398824791135999,0,0,3.4264347826087,7.19473547003063,"BABAM2;EYA3"
"antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","3/98",0.12663758138344,0.398824791135999,0,0,2.49245402663285,5.15047170961023,"ARF1;AP2B1;RAB7A"
"regulation of peptidyl-serine phosphorylation (GO:0033135)","3/98",0.12663758138344,0.398824791135999,0,0,2.49245402663285,5.15047170961023,"RPTOR;NSD1;NCK2"
"positive regulation of reactive oxygen species metabolic process (GO:2000379)","2/49",0.126683713632286,0.398824791135999,0,0,3.35336170212766,6.92825232212603,"RIPK1;GRB2"
"positive regulation of Wnt signaling pathway (GO:0030177)","4/153",0.128177009773019,0.398824791135999,0,0,2.12156310889803,4.3584184947748,"SKI;USP8;XIAP;CSNK1G1"
"actin filament depolymerization (GO:0030042)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"MICAL2"
"rDNA heterochromatin assembly (GO:0000183)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"BEND3"
"axonal transport of mitochondrion (GO:0019896)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"OPA1"
"camera-type eye morphogenesis (GO:0048593)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"SKI"
"regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"PLAUR"
"regulation of endocytic recycling (GO:2001135)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"EIPR1"
"regulation of ERAD pathway (GO:1904292)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"RNF185"
"central nervous system myelination (GO:0022010)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"B4GALT5"
"chromatin-mediated maintenance of transcription (GO:0048096)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"ARID1A"
"copper ion transport (GO:0006825)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"SLC31A1"
"regulation of mast cell activation involved in immune response (GO:0033006)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"ADGRE2"
"regulation of mitochondrial depolarization (GO:0051900)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"BCL2"
"regulation of myeloid leukocyte mediated immunity (GO:0002886)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"ADGRE2"
"DNA damage response, signal transduction resulting in transcription (GO:0042772)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"HIPK2"
"ER-associated misfolded protein catabolic process (GO:0071712)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"RNF185"
"Golgi inheritance (GO:0048313)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"GBF1"
"hematopoietic stem cell proliferation (GO:0071425)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"RUNX1"
"response to sterol (GO:0036314)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"TGFBR1"
"inositol phosphate dephosphorylation (GO:0046855)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"INPP5B"
"tetrahydrobiopterin metabolic process (GO:0046146)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"GCH1"
"myotube cell development (GO:0014904)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"SKI"
"negative regulation of activin receptor signaling pathway (GO:0032926)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"SKI"
"negative regulation of programmed necrotic cell death (GO:0062099)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"RIPK1"
"negative regulation of protein localization to cell surface (GO:2000009)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"COMMD1"
"peptidyl-lysine monomethylation (GO:0018026)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"EHMT1"
"PERK-mediated unfolded protein response (GO:0036499)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"EIF2S1"
"phosphorylated carbohydrate dephosphorylation (GO:0046838)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"INPP5B"
"positive regulation by host of viral process (GO:0044794)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"PC"
"positive regulation of ceramide biosynthetic process (GO:2000304)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"NSMAF"
"positive regulation of cytoplasmic transport (GO:1903651)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"EIPR1"
"positive regulation of macrophage differentiation (GO:0045651)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"RIPK1"
"positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"RIPK1"
"positive regulation of sphingolipid biosynthetic process (GO:0090154)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"NSMAF"
"positive regulation of viral release from host cell (GO:1902188)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"PC"
"postsynapse assembly (GO:0099068)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"NLGN4Y"
"presynaptic membrane organization (GO:0097090)","1/11",0.130220268422895,0.398824791135999,0,0,7.86374501992032,16.0304635419528,"NLGN4Y"
"positive regulation of protein kinase activity (GO:0045860)","4/154",0.130377496470492,0.398824791135999,0,0,2.10731182795699,4.29327109890347,"RPTOR;TAOK3;NEDD9;LCP2"
"regulation of cellular component movement (GO:0051270)","2/50",0.130916977052922,0.398824791135999,0,0,3.28333333333333,6.67564680284563,"ABL2;TGFBR1"
"antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","3/100",0.132287323844681,0.398824791135999,0,0,2.44081480561421,4.93722899556867,"ARF1;AP2B1;RAB7A"
"regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","3/100",0.132287323844681,0.398824791135999,0,0,2.44081480561421,4.93722899556867,"SKI;TGFBR1;HIPK2"
"organic acid transport (GO:0015849)","3/100",0.132287323844681,0.398824791135999,0,0,2.44081480561421,4.93722899556867,"SLC7A6;SLC3A2;SLC7A1"
"intracellular protein transport (GO:0006886)","7/336",0.133349279991982,0.398824791135999,0,0,1.68640903169779,3.3977489694792,"ARF1;HEATR3;NUP153;RAB6A;ARFGAP3;KPNB1;RAB7A"
"mitotic nuclear membrane organization (GO:0101024)","2/51",0.135182502718017,0.398824791135999,0,0,3.21616326530612,6.43595932053821,"NUP98;KPNB1"
"mitotic nuclear membrane reassembly (GO:0007084)","2/51",0.135182502718017,0.398824791135999,0,0,3.21616326530612,6.43595932053821,"NUP98;KPNB1"
"intrinsic apoptotic signaling pathway (GO:0097193)","3/102",0.138023734541437,0.398824791135999,0,0,2.39126201776804,4.73548700101268,"BCL2A1;BCL2;HIPK2"
"positive regulation of vasculature development (GO:1904018)","3/102",0.138023734541437,0.398824791135999,0,0,2.39126201776804,4.73548700101268,"STIM1;RUNX1;HIPK2"
"regulation of intrinsic apoptotic signaling pathway (GO:2001242)","2/52",0.139478814520523,0.398824791135999,0,0,3.15168,6.20831338843875,"PLAUR;BCL2"
"regulation of telomere maintenance via telomerase (GO:0032210)","2/52",0.139478814520523,0.398824791135999,0,0,3.15168,6.20831338843875,"SMG5;ATR"
"myeloid cell differentiation (GO:0030099)","2/52",0.139478814520523,0.398824791135999,0,0,3.15168,6.20831338843875,"RUNX1;HIPK2"
"negative regulation of BMP signaling pathway (GO:0030514)","2/52",0.139478814520523,0.398824791135999,0,0,3.15168,6.20831338843875,"SKI;HIPK2"
"antigen processing and presentation of exogenous peptide antigen (GO:0002478)","3/103",0.140923395467801,0.398824791135999,0,0,2.36722891566265,4.63867698162534,"ARF1;AP2B1;RAB7A"
"pyrimidine nucleobase metabolic process (GO:0006206)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"DPYSL2"
"pyrimidine-containing compound metabolic process (GO:0072527)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"SLC25A19"
"regulation of actin nucleation (GO:0051125)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"ARF1"
"regulation of alcohol biosynthetic process (GO:1902930)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"KPNB1"
"regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RUNX1"
"brain morphogenesis (GO:0048854)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"PAFAH1B1"
"catecholamine biosynthetic process (GO:0042423)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"GCH1"
"regulation of DNA-dependent DNA replication (GO:0090329)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"WRNIP1"
"cellular response to growth hormone stimulus (GO:0071378)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"PXN"
"regulation of hemopoiesis (GO:1903706)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RUNX1"
"cellular response to thyroid hormone stimulus (GO:0097067)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"LMO2"
"regulation of plasminogen activation (GO:0010755)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RUNX1"
"epithelial cell-cell adhesion (GO:0090136)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"KIFC3"
"regulation of RNA export from nucleus (GO:0046831)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"NUP153"
"glomerular visceral epithelial cell differentiation (GO:0072112)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"PTPRO"
"replicative senescence (GO:0090399)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"ATR"
"inositol phosphate catabolic process (GO:0071545)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"INPP5B"
"magnesium ion transport (GO:0015693)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"NIPAL2"
"toll-like receptor 3 signaling pathway (GO:0034138)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RIPK1"
"microtubule anchoring at microtubule organizing center (GO:0072393)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"CEP19"
"mitochondrial genome maintenance (GO:0000002)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"OPA1"
"modulation by host of viral process (GO:0044788)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"PC"
"mRNA transcription (GO:0009299)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"TFCP2"
"negative regulation of calcineurin-mediated signaling (GO:0106057)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RCAN1"
"negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RCAN1"
"negative regulation of complement activation (GO:0045916)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"VSIG4"
"negative regulation of gene silencing by miRNA (GO:0060965)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"NCOR1"
"negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"NCOR1"
"nuclear body organization (GO:0030575)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"HIPK2"
"phagolysosome assembly (GO:0001845)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"RAB7A"
"presynapse organization (GO:0099172)","1/12",0.141185507459843,0.398824791135999,0,0,7.14849692140529,13.9944737248745,"NLGN4Y"
"protein autophosphorylation (GO:0046777)","4/159",0.141611504870938,0.398824791135999,0,0,2.03881373569199,3.98520366523961,"TAOK3;PIM1;RIPK1;ATR"
"regulation of DNA replication (GO:0006275)","2/53",0.143804468212339,0.398824791135999,0,0,3.08972549019608,5.99190699679575,"GTPBP4;ATR"
"cellular macromolecule catabolic process (GO:0044265)","2/53",0.143804468212339,0.398824791135999,0,0,3.08972549019608,5.99190699679575,"DENND3;RIPK1"
"heart morphogenesis (GO:0003007)","2/53",0.143804468212339,0.398824791135999,0,0,3.08972549019608,5.99190699679575,"MDM4;TGFBR1"
"negative regulation of cysteine-type endopeptidase activity (GO:2000117)","2/53",0.143804468212339,0.398824791135999,0,0,3.08972549019608,5.99190699679575,"XIAP;NAIP"
"positive regulation of B cell activation (GO:0050871)","2/53",0.143804468212339,0.398824791135999,0,0,3.08972549019608,5.99190699679575,"BCL2;TP53BP1"
"regulation of apoptotic process (GO:0042981)","13/742",0.145624240503047,0.398824791135999,0,0,1.41907582462363,2.73416981912848,"AVEN;RBM25;BCL2A1;PLAUR;HTT;XIAP;BABAM2;OPA1;PIM1;MAP3K20;BCL2;RIPK1;NAIP"
"protein modification by small protein conjugation (GO:0032446)","8/409",0.146440761473892,0.398824791135999,0,0,1.58186500960713,3.03897511343615,"NUP210;EIPR1;UBE2D2;NUP153;NUP98;COMMD1;FBXL5;FBXO9"
"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)","2/54",0.148158050734979,0.398824791135999,0,0,3.03015384615385,5.78600502939814,"RBM25;THRAP3"
"regulation of cyclin-dependent protein kinase activity (GO:1904029)","2/54",0.148158050734979,0.398824791135999,0,0,3.03015384615385,5.78600502939814,"CCNT1;GTPBP4"
"nuclear membrane reassembly (GO:0031468)","2/54",0.148158050734979,0.398824791135999,0,0,3.03015384615385,5.78600502939814,"NUP98;KPNB1"
"small GTPase mediated signal transduction (GO:0007264)","3/106",0.149743183843354,0.398824791135999,0,0,2.2979295824073,4.36338580942704,"USP8;GRB2;RALGDS"
"protein localization to nucleus (GO:0034504)","3/106",0.149743183843354,0.398824791135999,0,0,2.2979295824073,4.36338580942704,"HEATR3;NUP153;KPNB1"
"cellular protein modification process (GO:0006464)","17/1025",0.151289531222981,0.398824791135999,0,0,1.34490037149612,2.53992484757353,"CCNT1;UBE2D2;PTPRO;COMMD1;MTMR6;TGFBR1;HIPK2;FCGR3A;TAOK3;PIGK;PIM1;MAP3K20;ABL2;COQ8A;FBXL5;FBXO9;B4GALT5"
"pseudouridine synthesis (GO:0001522)","1/13",0.152013050643073,0.398824791135999,0,0,6.55245683930943,12.3434454768722,"PUS7"
"pteridine-containing compound metabolic process (GO:0042558)","1/13",0.152013050643073,0.398824791135999,0,0,6.55245683930943,12.3434454768722,"GCH1"
"regulation of antigen receptor-mediated signaling pathway (GO:0050854)","1/13",0.152013050643073,0.398824791135999,0,0,6.55245683930943,12.3434454768722,"RUNX1"
"cell part morphogenesis (GO:0032990)","1/13",0.152013050643073,0.398824791135999,0,0,6.55245683930943,12.3434454768722,"PACSIN2"
